Price,Ticker,mean_return,volatility,cumulative_return,sharpe_ratio,sortino_ratio,max_drawdown,var_95,beta,liquidity,hierarchical_cluster,gmm_cluster,dbscan_cluster
Close,CRL,-0.5208638475003913,-0.43678100566320033,-0.36362278073749593,-1.3447571566306848,-1.0555383829072456,-0.1748231238925312,0.4137047449976832,-0.41407034105058516,-0.11540736844681337,8,0,0
Close,CRM,-0.4419404228998593,-0.4703243588830886,0.26367965490603945,0.20065247297622196,0.036065709995811615,0.09777154734628322,0.4857626223640739,-0.46880716649422105,-0.1154081120100729,0,2,0
Close,CSCO,-0.4310147062857919,-0.5063345554826193,-0.16788248693424498,1.1856907077741068,0.30257655643773246,0.8403925581100262,0.551787065232536,-0.46649986582578573,-0.11542276059639382,0,2,0
Close,CSGP,-0.47560598329213855,-0.47477907896328186,0.06114781594972683,-0.48914687256607176,-0.5619037589446525,0.6336390970307165,0.47690864239835434,-0.47374146201861445,-0.1154204738554117,3,6,0
Close,CSX,-0.4908376155336883,-0.48722598219330493,-0.20412898162440238,-0.8537937559839217,-0.7818667903621127,0.9026905859466271,0.49146184367259627,-0.4367199163365209,-0.11542429198291314,3,6,0
Close,CTAS,-0.4622816933480232,-0.4916632232401984,1.3428114799384776,-0.0920847379336074,-0.48473908148740386,0.5539442039196096,0.5326928623249766,-0.4668480478512075,-0.11541832371526756,2,8,0
Close,CTRA,-0.479022281957798,-0.48529315436568443,-0.4522755537969296,-0.5411855025946625,-0.6087109170852978,0.39103119940382297,0.500433638416527,-0.48434764276127074,-0.11542501677715554,3,6,0
Close,CTSH,-0.4424621574440279,-0.5016155405496832,-0.41672147853534275,0.6694917143227539,0.035768461551593196,0.49212528198778005,0.5220141960151218,-0.45638207214197146,-0.11542060771634155,0,2,0
Close,CVS,-0.4865806080873448,-0.4460372780475635,-0.5752981351518643,-0.7808299117912177,-0.7387148630259958,0.17924264444126534,0.4321317545545736,-0.4396166317135113,-0.11542076839826804,3,0,0
Close,CVX,-0.4868786419960157,-0.5016773089682491,-0.31272210329159933,-0.7256776518966279,-0.7187088362692674,0.22446553340965805,0.49528555682296627,-0.4675819771646969,-0.11541625007072362,3,6,0
Close,CZR,-0.4913366580749397,-0.4358215169978678,-0.49668416303304164,-0.8645703857386698,-0.7880908871332218,-1.2907901793956373,0.3938708252359463,-0.4506779883169947,-0.11542194146453236,8,0,0
Close,D,-0.46541652401806893,-0.5003550056241809,-0.572966100213219,-0.09304395065231427,-0.3844240519573056,0.38371877180916697,0.5142051161805608,-0.4695240235436726,-0.11542140087256067,0,6,0
